score,stake,suspicion,param_id,node_id,layer,parameter,value,unit,species,source_ref,self_declared,signals
4,2,2,p_b5c7b9d6d8,canalization_growth,L9,"rate constant k of catch-up, coeliac disease versus GH deficiency",higher in coeliac,not_applicable,human,wit2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_6b131c47df,canalization_growth,L9,"height deficit at start of catch-up, juvenile hypothyroidism versus coeliac disease",larger in hypothyroidism,SDS,human,wit2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_7fff0e730d,canalization_growth,L9,effect of GH dose (conventional versus high) on catch-up rate constant,not significant,not_applicable,human,wit2021,False,grade_A_B|unread_source|sole_source
4,4,1,p_4f3ff8d45a,cell_cycle_time_pz,L1,"labelling index, proliferation zone",4.4,%,human,thurston1985,False,contradiction|screen|sole_source
4,4,1,p_2490a369cf,cell_cycle_time_pz,L1,"labelling index, proliferation zone",3.4-4.0,%,human,thurston1985,False,contradiction|screen|sole_source
4,4,1,p_482ff9db81,cell_cycle_time_pz,L1,"labelling index, proliferation zone",4.0-10.6,%,porcine,thurston1985,False,contradiction|screen|sole_source
4,1,4,p_95ab60e616,chemotherapy_growth_plate_toxicity,L12,measurements of cytotoxic drug concentration within human growth plate cartilage,0,studies identified,human,sokhan2026,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_90598ba8c1,chondrocyte_dissociation_bias,L13,cells recovered in the first growth plate scRNA-seq study,217,cells,mouse,gse76157,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_d23915d4f4,chondrocyte_dissociation_bias,L13,published comparisons of scRNA-seq zonal composition against histological zonal compositio,0,studies,multiple,geo_census_l13b_20260805,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_43e413517b,chondrocyte_hypertrophy,L1,fraction of elongation contributed by hypertrophy,59,% of elongation,rat,wilsman1996,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_bf8a2b2b6b,chondrocyte_hypertrophy,L1,dry mass dilution during the swelling phase,60,% reduction in density,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_9ccbb816e7,chondrocyte_proliferation_rate,L1,"new chondrocytes produced per day, whole plate",16400,cells/day,rat,wilsman1996,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_8f547ec7c1,chondrocyte_proliferation_rate,L1,"new chondrocytes produced per day, whole plate",3700,cells/day,rat,wilsman1996,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_9457ece6fd,chondrocyte_proliferation_rate,L1,chondrocytes produced and lost per column per day,8,cells/day,rat,hunziker1987,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_e4a7e4e2f9,chondrocyte_proliferation_rate,L1,"chondrocytes produced per column per day (derived, not measured)",1.9,cells/day,human,thurston1985,False,screen|derivation_word|sole_source
4,1,4,p_8cb1471cf6,chondrocyte_proliferation_rate,L1,direct contribution of proliferation to elongation,9,% of elongation,rat,wilsman1996,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_4487932129,chondrocyte_rotation,L1,elevation angle defining a completed rotation,60-90,degrees,mouse,rubin2024,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_ee4636dea9,col2a1_gene,L8,"height SDS gain on growth hormone, SEDC",0.76,SDS,human,zhan2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_28c8764e65,col2a1_gene,L8,"height SDS gain on growth hormone, SEDC",0.27,SDS,human,zhan2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_975c9a2f90,comparative_fusion_across_species,L7,proportion of lumbar vertebral endplates with unclosed growth plate cartilage,100,percent (all endplates i,multiple,iwata2018,False,grade_A_B|unread_source|sole_source
4,2,2,p_ce1b3eac0f,cranial_base_synchondrosis,L9,"correlation of fusion stage with cervical vertebral maturation stage, males",0.955,Spearman rho,human,kim2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_a32bb38ea4,cranial_base_synchondrosis,L9,"correlation of fusion stage with cervical vertebral maturation stage, females",0.964,Spearman rho,human,kim2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_0b1f8e354e,cranial_base_synchondrosis,L9,"correlation of fusion stage with chronological age, males",0.887,Spearman rho,human,kim2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_ea44f7fe3b,cranial_base_synchondrosis,L9,"correlation of fusion stage with chronological age, females",0.885,Spearman rho,human,kim2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_883fae09f3,craniofacial_growth,L9,"age at spheno-occipital synchondrosis fusion stages 3-4, females",11.0-12.5,years,human,kim2024,False,grade_A_B|unread_source|sole_source
4,1,4,p_2f432ff14d,cytoskeletal_tension_chondrocyte,L6,"lateral and volumetric hypertrophic chondrocyte strain, static vs dynamic compression",higher under static,"p<0.001 lateral, p<=0.01",rat,zimmermann2017,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_75e04a7e0a,de_novo_variant_growth,L8,germline mutation accumulation rate in sperm,1.67,mutations per year per h,human,neville2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_6399a0aeab,de_novo_variant_growth,L8,increase in risk of known disease-causing mutations from germline positive selection,2-3,fold,human,neville2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_6c0ec17d74,de_novo_variant_growth,L8,"sperm carrying a pathogenic exome mutation, middle-aged to older men",3-5,%,human,neville2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_9993212abc,dental_development_clock,L9,bone age delay in untreated isolated GH deficiency,1.99,years,human,torliskawalkow2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_429c0b805d,dental_development_clock,L9,dental age delay in untreated isolated GH deficiency,0.31,years,human,torliskawalkow2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_50c8324648,dental_development_clock,L9,effect of stunting on dental development stage,none detected,not_applicable,human,floresmir2005,False,grade_A_B|unread_source|sole_source
4,2,2,p_4fee1d14a8,dental_development_clock,L9,effect of stunting on skeletal maturation stage,none detected,not_applicable,human,floresmir2005,False,grade_A_B|unread_source|sole_source
4,2,2,p_3e1217ea34,distal_radius_plate,L1,share of radial longitudinal growth,80,% of radial length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_5fc06e1e57,distal_radius_plate,L1,"share of ulnar longitudinal growth, distal ulnar physis",85,% of ulnar length,human,pritchett1991,False,grade_A_B|unread_source|sole_source
4,2,2,p_87dcb13947,distal_radius_plate,L1,"ulnar growth rate, girls and boys",1.0 and 1.1,cm/year,human,pritchett1988,False,grade_A_B|unread_source|sole_source
4,2,2,p_c681c9e806,distal_radius_plate,L1,radius as a fraction of standing height,"13-14 (girls), 14-15 (boys)",% of standing height,human,pritchett1988,False,grade_A_B|unread_source|sole_source
4,2,2,p_36cc513e13,distal_radius_plate,L1,proliferative zone cell cycle time,34.0,h,rat,wilsman1996a,False,grade_A_B|unread_source|sole_source
4,2,2,p_fe2517f419,diurnal_stature_variation,L6,stature loss 09:30 to 14:00 in 12-14 year old boys,2.0,mm,human,whitehouse1974,False,grade_A_B|unread_source|sole_source
4,2,2,p_832a87b3eb,diurnal_stature_variation,L6,stature loss 10:00 to 17:00 in 12-14 year old boys,4.6,mm,human,whitehouse1974,False,grade_A_B|unread_source|sole_source
4,2,2,p_c5399eef88,diurnal_stature_variation,L6,"standing height loss over the day, children with idiopathic scoliosis",7,mm,human,czaprowski2019,False,grade_A_B|unread_source|sole_source
4,2,2,p_8ee5984bb4,diurnal_stature_variation,L6,"sitting height loss over the day, children with idiopathic scoliosis",7,mm,human,czaprowski2019,False,grade_A_B|unread_source|sole_source
4,2,2,p_f3b5eda94a,dohad_hypothesis,L10,"variance in birthweight explained by a birthweight polygenic index, unexposed controls",14,%,human,taeubert2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_92fb6e163d,dohad_hypothesis,L10,correlation of the birthweight polygenic index with birthweight in famine-exposed individu,0.10,Pearson r,human,taeubert2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_07ecfcd8a3,dominant_negative_vs_haploinsufficiency,L8,"height Z, COL10A1 missense (dominant-negative)",-3.62,SDS,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_90bae33e47,dominant_negative_vs_haploinsufficiency,L8,"height Z, COL10A1 truncating (haploinsufficiency)",-1.99,SDS,human,meng2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_eec38cc55b,energy_availability_growth,L10,length-for-age Z gain from small-quantity lipid-based nutrient supplements,0.15,z-score,human,watson2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_6234ddbced,energy_availability_growth,L10,equivalent height-age gain from SQ-LNS,12,days,human,watson2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_48ad96bc9f,energy_availability_growth,L10,increase in adult male wages after Atole supplementation through age 2,46,%,human,martorell2017,False,grade_A_B|unread_source|sole_source
4,2,2,p_0fa1207b7a,epigenetic_clock_growth,L8,height change per year of epigenetic age acceleration at age 7,0.23,cm,human,simpkin2017,False,grade_A_B|unread_source|sole_source
4,2,2,p_0d88a0464b,epigenetic_clock_growth,L8,peak height velocity change per unit epigenetic age acceleration,0.018,beta (cm/y per unit EAA),human,kim2024_2,False,grade_A_B|unread_source|sole_source
4,2,2,p_a823edffbd,epigenetic_clock_growth,L8,association of epigenetic age acceleration with age at peak height velocity,-0.0022,beta (years per unit EAA,human,kim2024_2,False,grade_A_B|unread_source|sole_source
4,1,4,p_08b9cce350,erdafitinib,L12,time to slipped capital femoral epiphysis after starting erdafitinib,12,weeks,human,brizini2024,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_b9b6442570,erdafitinib,L12,growth-plate exposure of erdafitinib in any species,not measured,not applicable,not_applicable,brizini2024,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_f7cced34a8,estrogen_biphasic_dose_effect,L4,3-week ulnar growth velocity before and after 4-day iv estradiol at 4 ug/day,0.45 -> 1.38,mm per 3 weeks,human,carusonicolett1985,False,grade_A_B|unread_source|sole_source
4,2,2,p_918fd2b6cc,estrogen_biphasic_dose_effect,L4,3-week ulnar growth velocity before and after 4-day iv estradiol at 20 ug/day,0.49 -> 1.0,mm per 3 weeks,human,carusonicolett1985,False,grade_A_B|unread_source|sole_source
4,2,2,p_55ddd46c1b,estrogen_biphasic_dose_effect,L4,3-week ulnar growth velocity before and after 4-day iv estradiol at 90 ug/day,0.46 -> 0.84,mm per 3 weeks,human,carusonicolett1985,False,grade_A_B|unread_source|sole_source
4,2,2,p_c2bfb71532,estrogen_biphasic_dose_effect,L4,morning estradiol at half-maximal pubertal growth acceleration (girls),20,pmol/L,human,albin2012,False,grade_A_B|unread_source|sole_source
4,2,2,p_977cf3c401,estrogen_biphasic_dose_effect,L4,"adult height in Turner syndrome, childhood ultra-low-dose estrogen alone vs placebo",-3.39 vs -2.81,SDS,human,ross2011,False,grade_A_B|unread_source|sole_source
4,2,2,p_5edc9c95ac,estrogen_biphasic_dose_effect,L4,adult height gain from childhood ultra-low-dose estrogen ADDED to GH,0.32,SDS (2.1 cm),human,ross2011,False,grade_A_B|unread_source|sole_source
4,2,2,p_565389c110,estrogen_biphasic_dose_effect,L4,extra height from early very low-dose depot estradiol plus GH vs GH alone,3.5,cm,human,rosenfield2005,False,grade_A_B|unread_source|sole_source
4,2,2,p_f521821749,estrogen_driven_fusion,L7,"adult height, man with homozygous ESR1 nonsense mutation (codon 157 C to T)",204,cm,human,smith1994,False,grade_A_B|unread_source|sole_source
4,2,2,p_b5b91fc637,estrogen_driven_fusion,L7,"lumbar spine BMD, same ESR1 patient at age 28.5 y",0.745,g/cm2,human,smith1994,False,grade_A_B|unread_source|sole_source
4,2,2,p_74f5df45f2,estrogen_driven_fusion,L7,"lumbar spine aBMD after 3.5 y follow-up, same ESR1 patient",0.684,g/cm2,human,smith2008,False,grade_A_B|unread_source|sole_source
4,2,2,p_d9fca9fc1a,estrogen_driven_fusion,L7,bone age advance over 3.5 years without ER-alpha signalling,15 to 17.5,years of bone age,human,smith2008,False,grade_A_B|unread_source|sole_source
4,2,2,p_669ad25cff,estrogen_driven_fusion,L7,"adult height, man with CYP19A1 aromatase deficiency",204,cm,human,morishima1995,False,grade_A_B|unread_source|sole_source
4,2,2,p_209f1d7e17,estrogen_driven_fusion,L7,bone age at chronological age 24.25 years in aromatase-deficient man,14,years of bone age,human,morishima1995,False,grade_A_B|unread_source|sole_source
4,2,2,p_c31a4c8f97,estrogen_driven_fusion,L7,"adult height, 46,XX sister with same CYP19A1 mutation",177.6,cm,human,morishima1995,False,grade_A_B|unread_source|sole_source
4,2,2,p_3702f8b3d3,estrogen_driven_fusion,L7,distal radius BMD in untreated aromatase-deficient man,-4.7,SD below sex- and age-ma,human,morishima1995,False,grade_A_B|unread_source|sole_source
4,2,2,p_4f9a2eece6,estrogen_driven_fusion,L7,"adult height, second reported aromatase-deficient man (India, 2022)",188,cm,human,singhania2022,False,grade_A_B|unread_source|sole_source
4,1,4,p_9d185168d8,estrogen_low_dose_therapy,L12,randomised comparisons of oestrogen introduction age with attained adult height as endpoin,0,trials identified,human,turner2025,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_f0db4d51f0,fgfr3_npr2_crosstalk,L3,"femur length gain from homozygous GC-B(7E) expression, FGFR3-G380R/G380R background","12.6 (male), 7.9 (female)",%,mouse,wagner2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_aa4cfd9a81,fgfr3_npr2_crosstalk,L3,"growth plate hypertrophic zone cross-sectional area gain from GC-B(7E), FGFR3-G380R/G380R ",70.2,% increase,mouse,wagner2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_63f52b85a0,fgfr3_npr2_crosstalk,L3,annualised growth velocity gain from pharmacological reactivation of the NPR2 arm in FGFR3,1.57,cm/yr,human,savarirayan2020,False,grade_A_B|unread_source|sole_source
4,2,2,p_8782d31d44,final_adult_height_endpoint,L12,"final adult height gain, GnRH agonist in central precocious puberty",+3.5 to +4.5,cm,human,martn2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_626c2a784e,final_adult_height_endpoint,L12,"final adult height gain, androgen therapy in constitutional delay",+1.78,cm,human,wang2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_da98ca8fbd,final_adult_height_endpoint,L12,"near-adult height gain, rhIGF-1 in severe primary IGF-1 deficiency",+0.9,height SDS,human,ramonkrauel2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_c3b93583fe,final_adult_height_endpoint,L12,"adult height change, inhaled budesonide 400 ug/day in childhood",-1.2,cm,human,kelly2012,False,grade_A_B|unread_source|sole_source
4,2,2,p_bfb23dbb7d,gdf5_height_locus,L8,"additive per-allele height effect, GDF5-UQCC region",0.44,cm,human,sanna2008,False,grade_A_B|unread_source|sole_source
4,2,2,p_7ec73bb9e7,gene_environment_interaction_height,L8,"adult height heritability across birth years 1886-1994, men",0.69-0.84,h2,human,jelenkovic2016a,False,grade_A_B|unread_source|sole_source
4,2,2,p_e9899bccb0,gene_environment_interaction_height,L8,"adult height heritability across birth years 1886-1994, women",0.53-0.78,h2,human,jelenkovic2016a,False,grade_A_B|unread_source|sole_source
4,2,2,p_e94229418b,gh_deficiency,L11,individuals with idiopathic GHD followed to adult height,169,individuals,human,zhao2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_5b2ce17653,glucocorticoid_sparing_strategy,L12,residual adult height cost of the inhaled-route sparing strategy,-1.2,cm,human,kelly2012,False,grade_A_B|unread_source|sole_source
4,2,2,p_424bdf62ed,gnrh_analog_leuprolide,L12,improvement in final adult height with GnRH agonist therapy in central precocious puberty,+3.5 to +4.5,cm,human,martn2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_9fb7944923,gnrh_analog_leuprolide,L12,reduction in bone age advancement,-0.6 to -1.3,years,human,martn2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_aebacbc6c0,gnrh_analog_leuprolide,L12,"final adult height minus target height, boys with central precocious puberty",+1.2,cm,human,cho2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_162de6cd9f,gnrh_analog_leuprolide,L12,narrowing of the bone age minus chronological age gap during treatment,1.1,years,human,cho2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_34aeab2bac,gnrh_analog_triptorelin,L12,"class-level improvement in final adult height, GnRH agonists in central precocious puberty",+3.5 to +4.5,cm,human,martn2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_5f3dc22b06,greulich_pyle_method,L7,95% confidence interval for GP minus TW2 bone age,-1.52 to +2.28,years,human,bull1999,False,grade_A_B|unread_source|sole_source
4,2,2,p_5eb0cf1e7a,growth_cessation,L7,age at which rat longitudinal growth has ceased with plate still present,62-80,weeks,rat,roach2003,False,grade_A_B|unread_source|sole_source
4,2,2,p_4c9e7da2ec,growth_plate_height,L1,regional variation of physeal height within one human plate,present,qualitative,human,white2008,False,grade_A_B|unread_source|sole_source
4,2,2,p_4a7018ca4c,growth_velocity_curve,L9,"age at peak height velocity, females",11.8,years,human,elhakeem2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_6200777a09,growth_velocity_curve,L9,"age at peak height velocity, males",13.5,years,human,elhakeem2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_d233dc46f9,growth_velocity_curve,L9,correlation of age at menarche with age at peak height velocity,0.76,Pearson r,human,elhakeem2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_62419164f9,growth_velocity_curve,L9,"difference in peri-pubertal growth velocity, early vs late maturing boys",0.48,cm/yr,human,srensen2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_81e74ff99b,growth_velocity_curve,L9,"correlation of age at pubertal onset with peak height velocity, boys",-0.48,Spearman rho,human,srensen2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_1818e0d73b,growth_velocity_curve,L9,"increase in peak height velocity per year earlier pubertal onset, boys",1.82,cm/yr per year,human,chun2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_c1378cfde3,growth_velocity_curve,L9,"increase in peak height velocity per year earlier pubertal onset, girls",1.39,cm/yr per year,human,chun2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_2456992b6e,growth_velocity_curve,L9,"shortening of growth-spurt duration with earlier onset, boys",0.63,years,human,chun2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_1771c6e76c,growth_velocity_curve,L9,"shortening of growth-spurt duration with earlier onset, girls",0.58,years,human,chun2024,False,grade_A_B|unread_source|sole_source
4,1,4,p_e6855fa0ac,gut_microbiome_growth,L10,effect of long-term conventionalisation of germ-free mice on longitudinal bone growth,increased,qualitative,mouse,yan2016,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_80a784b7f7,gut_microbiome_growth,L10,effect of antibiotic treatment on serum IGF-1 in conventional mice,decreased,qualitative,mouse,yan2016,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_318df2558b,head_circumference_growth,L9,age at peak grey matter volume velocity (brain correlate of the head circumference velocit,5.08,months,human,bethlehem2022,False,grade_A_B|unread_source|sole_source
4,2,2,p_26146bad13,height_heritability,L8,"twin-based heritability of height, age <5y, European ancestry",0.57,h2 (proportion of varian,human,dewau2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_9692b4ee43,height_heritability,L8,"twin-based heritability of height, age <5y, Asian ancestry",0.48,h2 (proportion of varian,human,dewau2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_ca4969d8a6,height_heritability,L8,"twin-based heritability of height, age <5y, multi-ancestry",0.46,h2 (proportion of varian,human,dewau2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_5e91595b79,height_heritability,L8,inferred true narrow-sense heritability of height,60-70,%,human,yang2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_557ddbbd25,height_heritability,L8,"adult height heritability, men",0.69-0.84,h2 (proportion of varian,human,jelenkovic2016a,False,grade_A_B|unread_source|sole_source
4,2,2,p_59c68bedef,height_heritability,L8,"adult height heritability, women",0.53-0.78,h2 (proportion of varian,human,jelenkovic2016a,False,grade_A_B|unread_source|sole_source
4,2,2,p_79e4d6bf92,height_heritability,L8,"height heritability, sibling identity-by-descent design",0.76,h2 (proportion of varian,human,sidorenko2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_f7c89d4df7,height_polygenic_score,L8,narrow-sense heritability benchmark,0.76,proportion of variance,human,sidorenko2024,False,grade_A_B|unread_source|sole_source
4,2,2,p_307801e9a4,height_polygenic_score,L8,European height signals directionally consistent in African ancestry,643,of 802 signals,human,graff2021,False,grade_A_B|unread_source|sole_source
4,2,2,p_9f8a3b6f4f,height_sds_z_score,L9,agreement between WHO and US reference length increments at outer percentiles,poor,not_applicable,human,de2011,False,grade_A_B|unread_source|sole_source
4,2,2,p_d3fb9d23f2,hmga2_gene,L8,per-allele adult height effect of rs1042725 (C allele),0.4,cm,human,weedon2007,False,grade_A_B|unread_source|sole_source
4,2,2,p_1ed405716d,hmga2_gene,L8,population height variance explained by rs1042725,0.3,%,human,weedon2007,False,grade_A_B|unread_source|sole_source
4,4,1,p_563fc7211f,hueter_volkmann_law,L6,"multiple regression coefficient, final hypertrophic cell height -> growth rate",1.39,dimensionless (normalise,multiple,stokes2007,False,contradiction|screen|sole_source
4,4,1,p_52d23c919b,hueter_volkmann_law,L6,"multiple regression coefficient, proliferative cell number per unit width -> growth rate",0.72,dimensionless (normalise,multiple,stokes2007,False,contradiction|screen|sole_source
4,1,4,p_24d1ad4b2c,hyaluronan_matrix,L5,Effect of limb-mesenchyme Has2 deletion on skeletal element length,"severely shortened, all elements",qualitative; fold not ex,mouse,matsumoto2009,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_a732881eaa,hyaluronan_matrix,L5,Hypertrophic chondrocyte number in Has2-deficient growth plate,strikingly reduced,qualitative,mouse,matsumoto2009,False,screen|no_dispersion|unread_source|sole_source
4,4,1,p_7484b475ea,hypertrophic_chondrocyte,L1,terminal hypertrophic cell height along the growth axis,33,um,human,kember1976,False,contradiction|screen|unread_source
4,1,4,p_f0d8ac4490,hypertrophic_phase_duration,L1,turnover time of the whole hypertrophic column,24,h,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_1ef9829df4,hypertrophic_phase_duration,L1,time to more than triple cell height after leaving the proliferative pool,12,h,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_2cb5ab1813,hypertrophic_phase_duration,L1,dwell time at terminal size before removal,12,h,mouse,cooper2013,False,screen|no_dispersion|unread_source|sole_source
4,1,4,p_404fab64ee,hypertrophic_phase_duration,L1,chondrocyte removal interval per column,3,h per cell,rat,hunziker1987,False,screen|no_dispersion|unread_source|sole_source
4,2,2,p_cc93007894,hypertrophic_zone,L1,"increase in rough endoplasmic reticulum surface area, Golgi membranes and mitochondrial vo",2-5,fold,rat,hunziker1987,False,grade_A_B|unread_source|sole_source
4,2,2,p_7425540c70,icp_growth_model,L9,children with growth disorders showing a delayed IC spurt,30-50,percent,human,karlberg1990,False,grade_A_B|unread_source|sole_source
4,2,2,p_5439706244,idiopathic_short_stature,L11,estimated prevalence of NPR2 haploinsufficiency within idiopathic short stature,0 to 1/26,proportion,human,wang2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_2ccd595337,idiopathic_short_stature,L11,pathogenic NPR2 yield among SHOX-negative disproportionate short stature referrals,~3,percent,human,hisadooliva2015,False,grade_A_B|unread_source|sole_source
4,2,2,p_31794da7e9,igf1_deficiency_human,L11,patients with homozygous IGF1 deletion in the defining report,1,patients,human,woods1996,False,grade_A_B|unread_source|sole_source
4,2,2,p_a6017f3a3d,igf1_deficiency_human,L11,patients with heterozygous IGF1 defects characterised,9,patients,human,joustra2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_4858614237,igf2_hormone,L4,serum total IGF-2 in PAPP-A2-deficient children,759-1264,ug/L,human,dauber2016,False,grade_A_B|unread_source|sole_source
4,2,2,p_d6eab46997,igfals_gene,L8,"prepubertal height SDS, IGFALS deficiency",-2 to -3,SDS,human,domen2009,False,grade_A_B|unread_source|sole_source
4,2,2,p_0f7c689f67,igfbp3,L4,serum IGFBP-3 in PAPP-A2 deficiency,4403-5912,ug/L,human,dauber2016,False,grade_A_B|unread_source|sole_source
4,2,2,p_91ea4e6253,infancy_growth_nutrition_dependence,L9,age window of the infancy-to-childhood control switch,6-12,months,human,karlberg1990,False,grade_A_B|unread_source|sole_source
4,2,2,p_9bfacb1cd9,infancy_growth_nutrition_dependence,L9,infants in a deprived environment with a delayed infancy-childhood spurt,30-50,percent,human,karlberg1990,False,grade_A_B|unread_source|sole_source
4,2,2,p_18c52ea00c,klinefelter_syndrome,L11,"adults with 47,XXY in the biobank dosage analysis",505,adults,human,berry2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_14b5786771,klinefelter_syndrome,L11,males contributing to the Klinefelter-specific growth charts,"1,279",males,human,davis2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_a1a22516ca,klinefelter_syndrome,L11,"boys with 47,XXY in the QEPS growth-model analysis",55,boys,human,holmgren2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_62c4955dc0,laser_capture_microdissection_zonal,L13,"probe sets called present, human zonal arrays",12193 and 18454,probe sets,human,gse9160,False,grade_A_B|unread_source|sole_source
4,2,2,p_12fb55b21f,laser_capture_microdissection_zonal,L13,"fraction of probe sets varying more than five-fold across the zonal axis, donor 1 vs donor",9.6 vs 1.0,%,human,gse9160,False,grade_A_B|unread_source|sole_source
4,2,2,p_7bba436369,limb_lengthening_surgery,L12,pooled mean femoral lengthening,8.85,cm,human,hosny2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_d81142c8b7,limb_lengthening_surgery,L12,pooled mean tibial lengthening,7.36,cm,human,hosny2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_ad91e48dae,limb_lengthening_surgery,L12,pooled mean humeral lengthening,8.38,cm,human,hosny2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_9f22daa751,limb_lengthening_surgery,L12,pooled overall complication rate,56.1,percent,human,hosny2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_8b27dd0609,limb_lengthening_surgery,L12,external fixator index,37.1,days per cm,human,hosny2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_7a11aa4bd3,limb_segment_proportion,L9,"arm span/height ratio, Japanese versus Dutch and Turkish",lower at every age,ratio,human,hirano2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_a12d512960,lin28b_gene,L4,effect of each major allele at LIN28B rs314276 on age at menarche,-0.12,years,human,ong2009,False,grade_A_B|unread_source|sole_source
4,2,2,p_21cf354266,lin28b_gene,L4,association of the same allele with adult height,shorter,direction of effect (mag,human,ong2009,False,grade_A_B|unread_source|sole_source
4,2,2,p_b9c3664a53,mecasermin_igf1,L12,mean height SDS gain from rhIGF-1 initiation to near-adult height,0.9,SDS,human,ramonkrauel2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_777748ad93,mecasermin_igf1,L12,"mean height SDS gain, treatment-naive prepubertal subgroup",1.4,SDS,human,ramonkrauel2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_7bbaa34cb6,mecasermin_igf1,L12,labelled dose range,0.04-0.12,"mg/kg per dose, twice da",human,fda_increlex_label_2025,False,grade_A_B|unread_source|sole_source
4,2,2,p_f3fad7f438,mecasermin_igf1,L12,starting dose in the 22-year Laron cohort,40,"ug/kg per dose, twice da",human,alashwal2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_9ade81a7c1,methylphenidate_growth,L12,change in height Z score with methylphenidate monotherapy,-0.13,Z-score,human,cao2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_89bb8f0e69,methylphenidate_growth,L12,change in weight Z score,-0.25,Z-score,human,cao2026,False,grade_A_B|unread_source|sole_source
4,2,2,p_ddcf811ba3,methylphenidate_growth,L12,change in BMI Z score,-0.26,Z-score,human,cao2026,False,grade_A_B|unread_source|sole_source
